name,category,address,city,state,postal_code,phone,website_url,source_url,source_type,observed_at,rating,amenities,pet_policy,canonical,market_id
Homewood Suites Pittsburgh Downtown,pet-friendly-hotels,1410 Smallman Street,Pittsburgh,PA,15222,412-232-0200,https://www.hilton.com/en/hotels/pitdohw-homewood-suites-pittsburgh-downtown/,https://www.hilton.com/en/hotels/pitdohw-homewood-suites-pittsburgh-downtown/,OFFICIAL_PROPERTY,2026-08-16,,,"Pets allowed Yes […] $75(1-4n) $125(5+n) 2pets Max,dogs only […] Max weight 75 lbs",,pittsburgh-pa
Kimpton Hotel Monaco Pittsburgh,pet-friendly-hotels,620 William Penn Place,Pittsburgh,PA,15219,412-471-1170,https://www.monaco-pittsburgh.com/boutique-hotel/pet-friendly/,https://www.monaco-pittsburgh.com/boutique-hotel/pet-friendly/,OFFICIAL_PROPERTY,2026-08-16,,,"It’s a dog’s (or cat’s, or feathery or scaly family member’s) life in Pittsburgh. […] No size/weight limit […] No limit on number of pets allowed […] No deposit or cleaning fees charged",,pittsburgh-pa
Omni William Penn Hotel,pet-friendly-hotels,530 William Penn Place,Pittsburgh,PA,15219,412-281-7100,https://www.omnihotels.com/hotels/pittsburgh-william-penn/property-details/policies,https://www.omnihotels.com/hotels/pittsburgh-william-penn/property-details/policies,OFFICIAL_PROPERTY,2026-08-16,,,"Omni William Penn Hotel is a pet-friendly hotel. […] Only dogs and cats are permitted. […] The weight of the pet is not to exceed 25 pounds (larger dogs must have prior approval by a hotel manager). […] A non-refundable cleaning fee of $125 (per stay, per room) will be charged at check-in, for basic cleaning of pet hair and odor (additional charges for damage may be imposed). […] One pet is allowed per guest room. […] The pet must also be placed in a carrier / crate when housekeeping or engineering enters the room or when unsupervised in your guest room. Pets are not permitted in our dining outlets. One pet is allowed per guest room. If guest plans to have two or more animals in the room, he or she must contact the hotel directly to discuss. […] Guide dogs for the blind or otherwise disabled are exempt from the pet policy – there is no weight limit or pet fee.",,pittsburgh-pa
Pittsburgh Marriott City Center,pet-friendly-hotels,112 Washington Place,Pittsburgh,PA,15219,412-471-4000,https://www.marriott.com/en-us/hotels/pitdt-pittsburgh-marriott-city-center/overview/,https://www.marriott.com/en-us/hotels/pitdt-pittsburgh-marriott-city-center/overview/,OFFICIAL_PROPERTY,2026-08-16,,,"Pets Welcome $75 fee per pet, per stay […] Maximum Number of Pets in Room: 2",,pittsburgh-pa
The Atterbury Hotel Autograph Collection,pet-friendly-hotels,107 Sixth Street,Pittsburgh,PA,15222,412-562-1200,https://www.marriott.com/en-us/hotels/pitkd-the-atterbury-hotel-autograph-collection/overview/,https://www.marriott.com/en-us/hotels/pitkd-the-atterbury-hotel-autograph-collection/overview/,OFFICIAL_PROPERTY,2026-08-16,,,Pets Welcome […] Non-Refundable Pet Fee Per Stay: $50.00 […] Maximum Number of Pets in Room: 2,,pittsburgh-pa
The Industrialist Hotel Pittsburgh Autograph Collection,pet-friendly-hotels,405 Wood Street,Pittsburgh,PA,15222,412-430-4444,https://www.marriott.com/en-us/hotels/pitad-the-industrialist-hotel-pittsburgh-autograph-collection/overview/,https://www.marriott.com/en-us/hotels/pitad-the-industrialist-hotel-pittsburgh-autograph-collection/overview/,OFFICIAL_PROPERTY,2026-08-16,,,"Pets up to 75 pounds are welcome for a $100 non-refundable pet fee, with a maximum of two pets per room.",,pittsburgh-pa
The Westin Pittsburgh,pet-friendly-hotels,1000 Penn Avenue,Pittsburgh,PA,15222,412-281-3700,https://www.marriott.com/en-us/hotels/pitwi-the-westin-pittsburgh/overview/,https://www.marriott.com/en-us/hotels/pitwi-the-westin-pittsburgh/overview/,OFFICIAL_PROPERTY,2026-08-16,,,Pets Welcome […] Dogs under 50 lbs ONLY. […] Maximum Pet Weight: 50.0lbs […] Maximum Number of Pets in Room: 1 […] Pets cannot be left unattended in room. […] Dogs under 50 lbs ONLY. Pets cannot be left unattended in room. $50 per stay. […] Non-Refundable Pet Fee Per Night: $50.00,,pittsburgh-pa
Wyndham Grand Pittsburgh Downtown,pet-friendly-hotels,600 Commonwealth Place,Pittsburgh,PA,15222,412-391-4600,https://www.wyndhamhotels.com/wyndham-grand/pittsburgh-pennsylvania/wyndham-grand-pittsburgh-downtown/overview,https://www.wyndhamhotels.com/wyndham-grand/pittsburgh-pennsylvania/wyndham-grand-pittsburgh-downtown/overview,OFFICIAL_PROPERTY,2026-08-16,,,Hotel is pet friendly maximum weight of pets is limited to 50 pounds. Definition of pets shall be limited to domesticated dogs or cats. There is a nonrefundable fee of Dollar 60 per pet. Pets are not permitted in public space such as Restaurants function space recreation space. […] Pets are not permitted in public space such as Restaurants function space recreation space.,,pittsburgh-pa
Fairfield Inn & Suites by Marriott Pittsburgh Robinson Township,pet-friendly-hotels,1004 Sutherland Drive,Pittsburgh,PA,15205,412-859-9070,https://www.marriott.com/hotels/travel/pitwf-fairfield-inn-and-suites-pittsburgh-airport-robinson-township/,https://www.marriott.com/hotels/travel/pitwf-fairfield-inn-and-suites-pittsburgh-airport-robinson-township/,OFFICIAL_PROPERTY,2026-08-16,,,Pets Welcome […] 75.00 non refundable fee. Limit of two pets per room. Only dogs are permitted. […] Maximum Number of Pets in Room: 2 […] Maximum Pet Weight: 50.0lbs,,pittsburgh-pa
Hampton Inn & Suites Pittsburgh Airport South Settlers Ridge,pet-friendly-hotels,5000 Campbells Run Road,Pittsburgh,PA,15205,412-788-4440,https://www.hilton.com/en/hotels/pitsrhx-hampton-suites-pittsburgh-airport-south-settlers-ridge/,https://www.hilton.com/en/hotels/pitsrhx-hampton-suites-pittsburgh-airport-south-settlers-ridge/,OFFICIAL_PROPERTY,2026-08-16,,,Pets allowed […] 1-4 night stay $50; 5+ night stay $75; 2 pets max; dog or cat only,,pittsburgh-pa
Hilton Garden Inn Pittsburgh Airport,pet-friendly-hotels,9600 University Boulevard,Moon Township,PA,15108,412-205-5400,https://www.hilton.com/en/hotels/pitmtgi-hilton-garden-inn-pittsburgh-airport/,https://www.hilton.com/en/hotels/pitmtgi-hilton-garden-inn-pittsburgh-airport/,OFFICIAL_PROPERTY,2026-08-16,,,"Pets allowed […] Max weight […] $75(1-4n), $125(5+n) Emotional Support Animals are subject fees. ESA's are not covered by ADA laws.",,pittsburgh-pa
Hilton Garden Inn Pittsburgh Airport South Robinson Mall,pet-friendly-hotels,303 Park Manor Drive,Pittsburgh,PA,15205,412-788-9500,https://www.hilton.com/en/hotels/pitrogi-hilton-garden-inn-pittsburgh-airport-south-robinson-mall/,https://www.hilton.com/en/hotels/pitrogi-hilton-garden-inn-pittsburgh-airport-south-robinson-mall/,OFFICIAL_PROPERTY,2026-08-16,,,Pets allowed […] 1-4 night stay $75 5+ night stay $125 2 pets max dog or cat only,,pittsburgh-pa
Hilton Garden Inn Pittsburgh University Place,pet-friendly-hotels,3454 Forbes Avenue,Pittsburgh,PA,15213,412-683-2040,https://www.hilton.com/en/hotels/pitucgi-hilton-garden-inn-pittsburgh-university-place/,https://www.hilton.com/en/hotels/pitucgi-hilton-garden-inn-pittsburgh-university-place/,OFFICIAL_PROPERTY,2026-08-16,,,"Pets allowed […] 2 Pets Max, dog/cat only. $75/stay for 1-4 nights. $125/stay for 4+ nights. […] Max weight",,pittsburgh-pa
Hotel Indigo Pittsburgh East Liberty,pet-friendly-hotels,123 North Highland Avenue,Pittsburgh,PA,15206,412-665-0555,https://www.ihg.com/hotelindigo/hotels/us/en/pittsburgh/pithb/hoteldetail,https://www.ihg.com/hotelindigo/hotels/us/en/pittsburgh/pithb/hoteldetail,OFFICIAL_PROPERTY,2026-08-16,,,"Pets are welcome at Hotel Indigo Pittsburgh East Liberty. […] Pets allowed: Only dogs and cats allowed […] Pet weight limit: No weight limit per pet […] 2 pets allowed […] Housekeeping service will only be conducted when pet is out of room. […] A 75 USD nonrefundable pet fee is required, along with current contact information. […] Pet fee per night: 75 USD […] Pet damage deposit: 75 USD",,pittsburgh-pa
Pittsburgh Airport Marriott,pet-friendly-hotels,777 Aten Road,Coraopolis,PA,15108,412-788-8800,https://www.marriott.com/hotels/travel/pitmc-pittsburgh-airport-marriott/,https://www.marriott.com/hotels/travel/pitmc-pittsburgh-airport-marriott/,OFFICIAL_PROPERTY,2026-08-16,,,"Pets Welcome […] Non-Refundable Pet Fee Per Stay: $75.00 […] Maximum Pet Weight: 75.0lbs […] Maximum Number of Pets in Room: 2 […] 2 pets up with USD 75 fee & signed pet waiver at check-in. Service dogs, no fee.",,pittsburgh-pa
Residence Inn Pittsburgh Oakland University Place,pet-friendly-hotels,3341 Forbes Avenue,Pittsburgh,PA,15213,,https://www.marriott.com/en-us/hotels/pitrd-residence-inn-pittsburgh-oakland-university-place/overview/,https://www.marriott.com/en-us/hotels/pitrd-residence-inn-pittsburgh-oakland-university-place/overview/,OFFICIAL_PROPERTY,2026-08-16,,,"Pets Welcome […] Maximum Pet Weight: 60.0lbs […] Maximum Number of Pets in Room: 2 […] Pets up to 60lbs permitted on select floors, fee varies based on length of stay […] Non-Refundable Pet Fee Per Stay: $100.00",,pittsburgh-pa
Sheraton Pittsburgh Airport Hotel,pet-friendly-hotels,1160 Thorn Run Road,Moon Township,PA,15108,412-262-2400,https://www.marriott.com/hotels/travel/pitsa-sheraton-pittsburgh-airport-hotel/,https://www.marriott.com/hotels/travel/pitsa-sheraton-pittsburgh-airport-hotel/,OFFICIAL_PROPERTY,2026-08-16,,,Pets Welcome […] Pets 40 pounds max allowed with non-refundable fee of USD 75 per room per stay […] Maximum Pet Weight: 40.0lbs […] Maximum Number of Pets in Room: 2,,pittsburgh-pa
Residence Inn Pittsburgh North Shore,pet-friendly-hotels,574 West General Robinson Street,Pittsburgh,PA,15212,412-321-2099,https://www.marriott.com/en-us/hotels/pitrn-residence-inn-pittsburgh-north-shore/overview/,https://www.marriott.com/en-us/hotels/pitrn-residence-inn-pittsburgh-north-shore/overview/,OFFICIAL_PROPERTY,2026-08-17,,,Pets Welcome […] Non-Refundable Pet Fee Per Stay: $100.00 […] Maximum Pet Weight: 90.0lbs […] Maximum Number of Pets in Room: 2 […] Must sign waiver stating cats are neutered or a $250.00 cleaning fee may apply.,,pittsburgh-pa
Sheraton Pittsburgh Hotel at Station Square,pet-friendly-hotels,300 West Station Square Drive,Pittsburgh,PA,15219,412-261-2000,https://www.marriott.com/en-us/hotels/pitps-sheraton-pittsburgh-hotel-at-station-square/overview/,https://www.marriott.com/en-us/hotels/pitps-sheraton-pittsburgh-hotel-at-station-square/overview/,OFFICIAL_PROPERTY,2026-08-17,,,Pets Welcome […] One dog up to 50 pounds allowed with a $75 pet fee. […] Non-Refundable Pet Fee Per Stay: $75.00 […] Maximum Pet Weight: 50.0lbs […] Maximum Number of Pets in Room: 1,,pittsburgh-pa
The Oaklander Hotel Autograph Collection,pet-friendly-hotels,5130 Bigelow Blvd,Pittsburgh,PA,15213,412-578-8500,https://www.marriott.com/en-us/hotels/pitak-the-oaklander-hotel-autograph-collection/overview/,https://www.marriott.com/en-us/hotels/pitak-the-oaklander-hotel-autograph-collection/overview/,OFFICIAL_PROPERTY,2026-08-17,,,Pets Welcome […] Maximum Pet Weight: 50.0lbs […] Maximum Number of Pets in Room: 2 […] Pet Fee is $20/night and Cleaning Fee is $50/stay. […] Non-Refundable Pet Fee Per Stay: $50.00,,pittsburgh-pa
Motel 6 Pittsburgh,pet-friendly-hotels,211 Beecham Drive,Pittsburgh,PA,15205,412-922-9400,https://www.motel6.com/property/motel-pittsburgh-pa-pennsylvania-us-294550/,https://www.motel6.com/property/motel-pittsburgh-pa-pennsylvania-us-294550/,OFFICIAL_PROPERTY,2026-08-17,,,"This pet-friendly motel welcomes your four-legged companions, so you can travel with peace of mind knowing your pets are part of the journey.",,pittsburgh-pa
Sonesta Simply Suites Pittsburgh Airport,pet-friendly-hotels,100 Chauvet Drive,Pittsburgh,PA,15275,412-787-7770,https://www.sonesta.com/sonesta-simply-suites/pa/pittsburgh/sonesta-simply-suites-pittsburgh-airport,https://www.sonesta.com/sonesta-simply-suites/pa/pittsburgh/sonesta-simply-suites-pittsburgh-airport,OFFICIAL_PROPERTY,2026-08-17,,,"Sonesta Simply Suites Pittsburg Airport is pet-friendly and welcomes well-mannered pets, with no breed or weight restrictions. Up to two pets are permitted per suite. […] $75 fee applies for stays up to 7 nights; $150 for all longer stays.",,pittsburgh-pa
TownePlace Suites Pittsburgh Airport Robinson Township,pet-friendly-hotels,1006 Sutherland Drive,Pittsburgh,PA,15205,412-494-4000,https://www.marriott.com/en-us/hotels/pittw-towneplace-suites-pittsburgh-airport-robinson-township/overview/,https://www.marriott.com/en-us/hotels/pittw-towneplace-suites-pittsburgh-airport-robinson-township/overview/,OFFICIAL_PROPERTY,2026-08-17,,,Pets Welcome […] 2 pets 75 pounds or less with USD 75 non-refundable fee per pet per stay […] Maximum Number of Pets in Room: 2,,pittsburgh-pa
Hyatt House Pittsburgh Bloomfield Shadyside,pet-friendly-hotels,5335 Baum Blvd,Pittsburgh,PA,15224,412-621-9900,https://www.hyatt.com/hyatt-house/en-US/pitxp-hyatt-house-pittsburgh-bloomfield-shadyside,https://www.hyatt.com/hyatt-house/en-US/pitxp-hyatt-house-pittsburgh-bloomfield-shadyside,OFFICIAL_PROPERTY,2026-08-17,,,"Our hotel is designed to bring home comfort to every guest—even the ones with four legs. Relax with up to two of your furry friends in a spacious, suite-inspired room. […] Maximum number of pets is 2. […] Individual pet weight limit: 25 Pounds […] Combined pets weight limit: 50 Pounds […] 1-6 nights: […] $75 […] 7-30 nights (includes cleaning fee): […] $275",,pittsburgh-pa
Hyatt Place Pittsburgh Airport,pet-friendly-hotels,6011 Campbells Run Road,Pittsburgh,PA,15205,412-494-0202,https://www.hyatt.com/hyatt-place/en-US/pitza-hyatt-place-pittsburgh-airport-robinson-mall,https://www.hyatt.com/hyatt-place/en-US/pitza-hyatt-place-pittsburgh-airport-robinson-mall,OFFICIAL_PROPERTY,2026-08-17,,,Our hotel is pet friendly for up to two housebroken dogs. Please call ahead at +1 412 494 0202 to let us know you'll be bringing canine company. […] Maximum number of pets is 2. […] Individual pet weight limit: 50 Pounds […] Combined pets weight limit: 75 Pounds […] 1–6 nights: […] $100 […] 7–30 nights + additional cleaning fee: […] $200,,pittsburgh-pa
Hyatt Place Pittsburgh North Shore,pet-friendly-hotels,260 North Shore Drive,Pittsburgh,PA,15212,412-321-3000,https://www.hyatt.com/hyatt-place/en-US/pitzn-hyatt-place-pittsburgh-north-shore,https://www.hyatt.com/hyatt-place/en-US/pitzn-hyatt-place-pittsburgh-north-shore,OFFICIAL_PROPERTY,2026-08-17,,,"We welcome a maximum of two canine companions. Please call us at +1 412 321 3000 prior to your arrival to let us know you’ll be bringing your dog(s), which must be housebroken. […] Maximum number of pets is 2. […] Individual pet weight limit: 50 Pounds […] Combined pets weight limit: 75 Pounds […] 1 - 6 nights: […] $75 […] 7 - 30 nights : […] + $100 […] Cleaning fee",,pittsburgh-pa
Joinery Hotel Pittsburgh,pet-friendly-hotels,453 Boulevard of the Allies,Pittsburgh,PA,15219,412-339-1870,https://www.joineryhotel.com/faqs,https://www.joineryhotel.com/faqs,OFFICIAL_PROPERTY,2026-08-17,,,"Yes, $50 Pet Fee per night up to 2 pets. […] Yes. Pet Fee applies $50. […] No.",,pittsburgh-pa
Courtyard by Marriott Pittsburgh University Center,pet-friendly-hotels,100 Lytton Avenue,Pittsburgh,PA,15213,,https://www.marriott.com/en-us/hotels/pityu-courtyard-pittsburgh-university-center/overview/,https://www.marriott.com/en-us/hotels/pityu-courtyard-pittsburgh-university-center/overview/,OFFICIAL_PROPERTY,2026-08-23,,,pets are welcome [.] $50.00 per stay [.] maximum weight of 50.0 lbs,true,pittsburgh-pa
DoubleTree by Hilton Pittsburgh Cranberry,pet-friendly-hotels,910 Sheraton Drive,Cranberry Township,PA,16066,,https://www.hilton.com/en/hotels/pitmadt-doubletree-pittsburgh-cranberry/,https://www.hilton.com/en/hotels/pitmadt-doubletree-pittsburgh-cranberry/,OFFICIAL_PROPERTY,2026-08-23,,,Pets allowed [.] $75.00 Non-refundable Fee [.] Max weight 50 lbs,true,pittsburgh-pa
Hampton Inn Pittsburgh Bridgeville,pet-friendly-hotels,150 Old Pond Road,Bridgeville,PA,15017,,https://www.hilton.com/en/hotels/pitbvhx-hampton-pittsburgh-bridgeville/,https://www.hilton.com/en/hotels/pitbvhx-hampton-pittsburgh-bridgeville/,OFFICIAL_PROPERTY,2026-08-23,,,Pets allowed [.] $75.00 Non-refundable Fee,true,pittsburgh-pa
Hampton Inn Pittsburgh Harmarville,pet-friendly-hotels,2805 Freeport Road,Cheswick,PA,15024,,https://www.hilton.com/en/hotels/pithahx-hampton-suites-pittsburgh-harmarville/,https://www.hilton.com/en/hotels/pithahx-hampton-suites-pittsburgh-harmarville/,OFFICIAL_PROPERTY,2026-08-23,,,Pets allowed [.] 1-4 night stay $50 [.] 5+ night stay $75 [.] Non-refundable Fee [.] 2 pets max,true,pittsburgh-pa
Hampton Inn Pittsburgh Monroeville,pet-friendly-hotels,3000 Mosside Blvd.,Monroeville,PA,15146,,https://www.hilton.com/en/hotels/pitmvhx-hampton-pittsburgh-monroeville/,https://www.hilton.com/en/hotels/pitmvhx-hampton-pittsburgh-monroeville/,OFFICIAL_PROPERTY,2026-08-23,,,Pets allowed [.] $75(1-4n [.] $125(5+n [.] Non-refundable Fee [.] Max weight 40 lbs [.] 2petsMax,true,pittsburgh-pa
Hampton Inn University Center,pet-friendly-hotels,3315 Hamlet St.,Pittsburgh,PA,15213,,https://www.hilton.com/en/hotels/pitokhx-hampton-pittsburgh-university-medical-center/,https://www.hilton.com/en/hotels/pitokhx-hampton-pittsburgh-university-medical-center/,OFFICIAL_PROPERTY,2026-08-23,,,Pets allowed [.] $75.00 Non-refundable Fee [.] 2 pets max,true,pittsburgh-pa
Hampton Inn Pittsburgh Wexford Sewickley,pet-friendly-hotels,2622 Wexford Bayne Rd.,Wexford,PA,15090,,https://www.hilton.com/en/hotels/pitwshx-hampton-pittsburgh-wexford-sewickley/,https://www.hilton.com/en/hotels/pitwshx-hampton-pittsburgh-wexford-sewickley/,OFFICIAL_PROPERTY,2026-08-23,,,Pets allowed [.] $75(1-4 nights [.] $125(5+ nights [.] Non-refundable Fee [.] Max weight 75 lbs [.] 2 pets Max,true,pittsburgh-pa
Home2 Suites Pittsburgh Cranberry Township,pet-friendly-hotels,1401 Cranberry Woods Drive,Cranberry Township,PA,16066,,https://www.hilton.com/en/hotels/pitltht-home2-suites-pittsburgh-cranberry-pa/,https://www.hilton.com/en/hotels/pitltht-home2-suites-pittsburgh-cranberry-pa/,OFFICIAL_PROPERTY,2026-08-23,,,Pets allowed [.] 1-4 night stay $50 [.] 5+ night stay $75 [.] Non-refundable Fee [.] 2 pets max,true,pittsburgh-pa
SpringHill Suites Pittsburgh Mt Lebanon,pet-friendly-hotels,611 Washington Road,Mount Lebanon,PA,15228,,https://www.marriott.com/en-us/hotels/pitle-springhill-suites-pittsburgh-mt-lebanon/overview/,https://www.marriott.com/en-us/hotels/pitle-springhill-suites-pittsburgh-mt-lebanon/overview/,OFFICIAL_PROPERTY,2026-08-23,,,pets are welcome [.] $100.00 per stay [.] up to 30.0 lbs [.] Up to 2 pets,true,pittsburgh-pa
Hampton Inn & Suites Cranberry Pittsburgh,pet-friendly-hotels,10015 Pendleton Way,Cranberry Township,PA,16066,7247201100,https://www.hilton.com/en/hotels/pitcmhx-hampton-suites-cranberry-pittsburgh/,https://www.hilton.com/en/hotels/pitcmhx-hampton-suites-cranberry-pittsburgh/,OFFICIAL_PROPERTY,2026-08-23,,,Pets allowed [.] $75 (1-4 nights [.] $125(5+ nights [.] 2 pets max,true,pittsburgh-pa
Home2 Suites by Hilton Pittsburgh,pet-friendly-hotels,8630 Duncan Avenue,Pittsburgh,PA,15237,4126308400,https://www.hilton.com/en/hotels/pitmcht-home2-suites-pittsburgh-mccandless-pa/,https://www.hilton.com/en/hotels/pitmcht-home2-suites-pittsburgh-mccandless-pa/,OFFICIAL_PROPERTY,2026-08-23,,,Pets allowed [.] $75(1-4n [.] $125(5+n [.] Non-refundable Fee [.] 2pets Max,true,pittsburgh-pa
Staybridge Suites Pittsburgh Airport,pet-friendly-hotels,239 Summit Park Drive,Pittsburgh,PA,15275,4125058218,https://www.ihg.com/staybridge/hotels/us/en/pittsburgh/pitsu/hoteldetail,https://www.ihg.com/staybridge/hotels/us/en/pittsburgh/pitsu/hoteldetail,OFFICIAL_PROPERTY,2026-08-23,,,Pets are welcome,true,pittsburgh-pa
TownePlace Suites Pittsburgh Cranberry Township,pet-friendly-hotels,2020 Cool Springs Drive,Cranberry Township,PA,16066,7247797500,https://www.marriott.com/en-us/hotels/pitrr-towneplace-suites-pittsburgh-cranberry-township/overview/,https://www.marriott.com/en-us/hotels/pitrr-towneplace-suites-pittsburgh-cranberry-township/overview/,OFFICIAL_PROPERTY,2026-08-23,,,Pets Welcome [.] Non-Refundable Pet Fee Per Stay: $100.00 [.] Maximum Number of Pets in Room: 2 [.] Maximum Number of Pets in Room: 2,true,pittsburgh-pa
La Quinta Inn & Suites Pittsburgh Airport,pet-friendly-hotels,8507 University Boulevard,Moon Township,PA,15108,,https://www.wyndhamhotels.com/laquinta/moon-township-pennsylvania/la-quinta-inn-pittsburgh-airport/overview,https://www.wyndhamhotels.com/laquinta/moon-township-pennsylvania/la-quinta-inn-pittsburgh-airport/overview,OFFICIAL_PROPERTY,2026-08-23,,,Pets Allowed [.] 25 USD nightly [.] Max 75 USD per stay [.] 75lbs or less [.] up to 2 pets,true,pittsburgh-pa
Hampton Inn & Suites Pittsburgh Waterfront,pet-friendly-hotels,301 West Waterfront Drive,West Homestead,PA,15120,,https://www.hilton.com/en/hotels/pitwhhx-hampton-suites-pittsburgh-waterfront-west-homestead/,https://www.hilton.com/en/hotels/pitwhhx-hampton-suites-pittsburgh-waterfront-west-homestead/,OFFICIAL_PROPERTY,2026-08-23,,,Pets allowed [.] Max weight 40 lbs [.] max 2 pets,true,pittsburgh-pa
Embassy Suites by Hilton Pittsburgh Downtown,pet-friendly-hotels,535 Smithfield Street,Pittsburgh,PA,15222,,https://www.hilton.com/en/hotels/pitsmes-embassy-suites-pittsburgh-downtown/,https://www.hilton.com/en/hotels/pitsmes-embassy-suites-pittsburgh-downtown/,OFFICIAL_PROPERTY,2026-08-23,,,Pets allowed Yes Deposit Yes. $75.00 Non-refundable Fee,true,pittsburgh-pa
Hyatt Regency Pittsburgh International Airport,pet-friendly-hotels,1111 Airport Boulevard,Pittsburgh,PA,15231,724-899-1234,https://www.hyatt.com/hyatt-regency/en-US/pitap-hyatt-regency-pittsburgh-international-airport,https://www.hyatt.com/hyatt-regency/en-US/pitap-hyatt-regency-pittsburgh-international-airport,OFFICIAL_PROPERTY,2026-08-31,,,We Are Pet Friendly We welcome your traveling pet companions. [.] Please inform the hotel at least three days in advance of your arrival if a pet is staying with you.,true,pittsburgh-pa
Courtyard by Marriott Cranberry Woods,pet-friendly-hotels,150 Cranberry Woods Drive,Cranberry Township,PA,16066,724-776-1900,https://www.marriott.com/en-us/hotels/pitct-courtyard-pittsburgh-north-cranberry-woods/overview/,https://www.marriott.com/en-us/hotels/pitct-courtyard-pittsburgh-north-cranberry-woods/overview/,OFFICIAL_PROPERTY,2026-09-04,,,Pets Welcome [.] Non-Refundable Pet Fee Per Stay: $75.00 [.] Non-Refundable Pet Fee Per Night: $20.00 [.] Maximum Pet Weight: 25.0lbs [.] Maximum Number of Pets in Room: 2 [.] 1st floor only,,pittsburgh-pa
Crowne Plaza Pittsburgh South,pet-friendly-hotels,164 Fort Couch Road,Pittsburgh,PA,15241,,https://www.ihg.com/crowneplaza/hotels/us/en/pittsburgh/pitso/hoteldetail,https://www.ihg.com/crowneplaza/hotels/us/en/pittsburgh/pitso/hoteldetail,OFFICIAL_PROPERTY,2026-09-03,,,pets allowed [.] Pet fee per night: 45 USD [.] 2 pets allowed,,pittsburgh-pa
Fairfield Inn & Suites Pittsburgh Downtown,pet-friendly-hotels,435 Fort Pitt Boulevard,Pittsburgh,PA,15219,412-515-2100,https://www.marriott.com/en-us/hotels/pitdf-fairfield-inn-and-suites-pittsburgh-downtown/overview/,https://www.marriott.com/en-us/hotels/pitdf-fairfield-inn-and-suites-pittsburgh-downtown/overview/,OFFICIAL_PROPERTY,2026-09-04,,,Pets Welcome [.] Non-Refundable Pet Fee Per Stay: $50.00 [.] Maximum Number of Pets in Room: 1,,pittsburgh-pa
Hotel Indigo Pittsburgh University Oakland,pet-friendly-hotels,329 Technology Drive,Pittsburgh,PA,15219,,https://www.ihg.com/hotelindigo/hotels/us/en/pittsburgh/pitgh/hoteldetail,https://www.ihg.com/hotelindigo/hotels/us/en/pittsburgh/pitgh/hoteldetail,OFFICIAL_PROPERTY,2026-09-03,,,pets allowed [.] Pet fee per night: 75 USD [.] 75 USD Pet damage deposit [.] Pet weight limit: No weight limit per pet [.] 4 pets allowed,,pittsburgh-pa
Hyatt House Pittsburgh South Side Works,pet-friendly-hotels,2795 South Water Street,Pittsburgh,PA,PA 15203,,https://www.hyatt.com/hyatt-house/en-US/pitxs-hyatt-house-pittsburgh-south-side,https://www.hyatt.com/hyatt-house/en-US/pitxs-hyatt-house-pittsburgh-south-side,OFFICIAL_PROPERTY,2026-09-04,,,Pet Friendly [.] 1–6 nights: $75 [.] 7–30 nights (includes cleaning fee) : $150 [.] weight limit: 50 Pounds [.] Combined pets weight limit: 75 Pounds [.] Maximum number of pets is 2 [.] We happily welcome your canine travel companions [.] All dogs must be housebroken.,,pittsburgh-pa
Marriott Pittsburgh North Cranberry Woods,pet-friendly-hotels,100 Cranberry Woods Drive,Cranberry Township,PA,16066,724-772-3700,https://www.marriott.com/en-us/hotels/pitno-pittsburgh-marriott-north/overview/,https://www.marriott.com/en-us/hotels/pitno-pittsburgh-marriott-north/overview/,OFFICIAL_PROPERTY,2026-09-04,,,Pets Welcome [.] Non-Refundable Pet Fee Per Stay: $75.00 [.] Maximum Pet Weight: 25.0lbs [.] Maximum Number of Pets in Room: 2 [.] 1st floor only,,pittsburgh-pa
Residence Inn Pittsburgh Cranberry Township,pet-friendly-hotels,1308 Freedom Road,Cranberry Township,PA,16066,724-779-1000,https://www.marriott.com/en-us/hotels/pitcr-residence-inn-pittsburgh-cranberry-township/overview/,https://www.marriott.com/en-us/hotels/pitcr-residence-inn-pittsburgh-cranberry-township/overview/,OFFICIAL_PROPERTY,2026-09-04,,,Pets Welcome [.] Non-Refundable Pet Fee Per Stay: $75.00,,pittsburgh-pa
Residence Inn Pittsburgh Monroeville,pet-friendly-hotels,3455 William Penn Highway,Pittsburgh,PA,15235,412-816-1300,https://www.marriott.com/en-us/hotels/pitpm-residence-inn-pittsburgh-monroeville-wilkins-township/overview/,https://www.marriott.com/en-us/hotels/pitpm-residence-inn-pittsburgh-monroeville-wilkins-township/overview/,OFFICIAL_PROPERTY,2026-09-04,,,Pets Welcome [.] Maximum Pet Weight: 70.0lbs [.] Maximum Number of Pets in Room: 2,,pittsburgh-pa
"Angad Arts Hotel St. Louis, Tapestry Collection by Hilton",pet-friendly-hotels,3550 Samuel Sheppard Dr,St. Louis,MO,63103,(314) 561-0033,https://www.hilton.com/en/hotels/stlaaup-angad-arts-hotel-st-louis/?SEO_id=GMB-AMER-UP-STLAAUP,https://www.hilton.com/en/hotels/stlaaup-angad-arts-hotel-st-louis/?SEO_id=GMB-AMER-UP-STLAAUP,OFFICIAL_PROPERTY,2026-08-23,,,Pets allowed,,st-louis-mo
